# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7739994703387009,1.5221365355438967,3.0368455489589468,8.053900672007908,1.0,0.0,0.24115909355356152,7.2085609864777975,13.81839513741229,27.685119120750468
 0.7897746664620627,1.5377476143587183,3.039115137240543,8.271888565410697,1.0,0.0,0.23790988374653183,7.645299170306272,13.632102250814867,28.463527940182516
 0.8055478676635388,1.5533480927836167,3.0414430008655278,8.486910457011893,1.0,0.0,0.23464640695202035,8.094260123410606,13.444998900881366,29.23716931979805
 0.8213193269726631,1.5689381272916105,3.043828321133107,8.698957710088365,1.0,0.0,0.2313695434473275,8.555372949651778,13.257135340408697,30.005900217262212
 0.8370892882433177,1.5845178743557187,3.046270279342488,8.908022220966437,1.0,0.0,0.22808014861162787,9.028564833969131,13.068560394563914,30.7695802826172
 0.8528579862708208,1.6000874904489597,3.0487680567928765,9.114096403482502,1.0,0.0,0.22477905278012658,9.513761053878733,12.879321453615283,31.528071839955103
 0.868625646910446,1.6156471320443524,3.05132083478348,9.317173173431751,1.0,0.0,0.22146706124044185,10.010884991272869,12.689464466087701,32.28123986710565
 0.8843924871972952,1.631196955614916,3.053927794613504,9.517245932994205,1.0,0.0,0.21814495402626202,10.519858144518995,12.499033938944983,33.028951973426835
 0.9001587154674496,1.6467371176336685,3.056588117582156,9.71430855523202,1.0,0.0,0.21481348601046288,11.040600140856009,12.308072933183597,33.771078375843196
 0.9159245314803278,1.6622677745736292,3.0593009849886426,9.908355368569678,1.0,0.0,0.21147338692601453,11.573028749086042,12.11662306812066,34.50749187325345
 0.9316901265421756,1.6777890829078168,3.0620655781321697,10.099381141378712,1.0,0.0,0.2081253613375479,12.11705989255976,11.92472452392325,35.23806781939536
 0.9474556836306226,1.6933011991092501,3.0648810783119442,10.287381066624627,1.0,0.0,0.20477008872792699,12.672607662453004,11.732416046727437,35.96268409431223
 0.9632213775202353,1.7088042796509477,3.0677466668271727,10.472350746602912,1.0,0.0,0.20140822374558942,13.239584331332773,11.539734956200007,36.68122107451785
 0.978987374909004,1.7242984810059285,3.0706615249770617,10.654286177789444,1.0,0.0,0.19804039630708622,13.81790036701047,11.34671715456387,37.39356160195967
 0.994753834545698,1.7397839596472113,3.0736248340608183,10.83318373581586,1.0,0.0,0.19466721168019685,14.407464446679997,11.153397136484323,38.09959095190617
 1.0105209073580288,1.7552608720478147,3.0766357753776483,11.009040160571649,1.0,0.0,0.19128925076470596,15.008183471338722,10.959808002683925,38.79919679983582
 1.0262887365815654,1.7707293746807573,3.0796935302267587,11.181852541480719,1.0,0.0,0.18790707040468604,15.61996258048892,10.765981471475305,39.4922691874406
 1.0420574578893396,1.7861896240190585,3.082797279907356,11.351618302909074,1.0,0.0,0.1845212034270173,16.24270516711727,10.571947895118381,40.17870048784906
 1.0578271995220896,1.8016417765357364,3.085946205718647,11.518335189769985,1.0,0.0,0.18113215914969905,16.876312892950295,10.377736275635632,40.85838537012187
 1.0735980824190914,1.81708598870381,3.089139488959838,11.682001253309002,1.0,0.0,0.17774042362365922,17.52068570398306,10.183374281386206,41.53122076316656
 1.0893702203495224,1.8325224169962984,3.0923763109301357,11.84261483707223,1.0,0.0,0.17434645981354815,18.1757218462789,9.988888266346438,42.19710581910621
 1.1051437200443108,1.8479512178862199,3.0956558529287466,12.000174563092722,1.0,0.0,0.17095070803796852,18.84131788203753,9.79430328908409,42.855941876206145
 1.1209186813284282,1.8633725478465932,3.0989772962548767,12.154679318282927,1.0,0.0,0.16755358640821022,19.517368705929066,9.599643133450753,43.507632421444185
 1.1366951972535744,1.8787865633504375,3.102339822207734,12.306128241053532,1.0,0.0,0.1641554910051672,20.203767561691386,9.40493032794317,44.15208305279234
 1.152473354231215,1.8941934208707716,3.105742612086524,12.454520708131593,1.0,0.0,0.16075679641372376,20.900406058988175,9.210186171156678,44.7892014412783
 1.168253232165933,1.9095932768806136,3.1091848471904537,12.599856321668472,1.0,0.0,0.15735785603782726,21.607174190525033,9.015430750101894,45.41889729289581
 1.1840349045890532,1.9249862878529829,3.1126657088187293,12.742134896519907,1.0,0.0,0.1539590024365575,22.32396034942086,8.820682967358696,46.041082310457234
 1.1998184387925055,1.9403726102608982,3.1161843782705576,12.881356447833022,1.0,0.0,0.15056054810488156,23.050651346831923,8.625960561997738,46.655670155416
 1.2156038959628863,1.955752400577378,3.1197400368451453,13.01752117883783,1.0,0.0,0.14716278523431867,23.787132429825657,8.431280135432136,47.26257640973349
 1.231391331315695,1.9711258152754414,3.123331865841699,13.150629468917387,1.0,0.0,0.14376598688627215,24.533287299501506,8.23665717573113,47.8617185378603
 1.2471807942297048,1.9864930108281065,3.126959046559425,13.280681861929004,1.0,0.0,0.14037040679882504,25.28899812935583,8.04210608296982,48.453015848868134
 1.2629723283814471,2.001854143708393,3.13062076029753,13.407679054790156,1.0,0.0,0.13697628026799719,26.05414558388814,7.847640194677327,49.0363894588014
 1.2787659718797724,2.017209370389319,3.1343161883552204,13.53162188632802,1.0,0.0,0.1335838243393272,26.828608837445483,7.653271811004036,49.61176225328243
 1.2945617574004717,2.0325588473439034,3.138044512031703,13.652511326386254,1.0,0.0,0.1301932384290769,27.61226559330226,7.459012222157951,50.179058850423885
 1.31035971232093,2.0479027310451654,3.141804912626185,13.770348465223053,1.0,0.0,0.12680470473187833,28.404992102972283,7.264871733186525,50.73820556411338
 1.3261598588547845,2.063241177966123,3.145596571437872,13.885134503157056,1.0,0.0,0.12341838854464696,29.206663185750102,7.070859691312683,51.28913036765263
 1.3419622141865788,2.078574344579795,3.1494186697659705,13.996870740500441,1.0,0.0,0.12003443884146149,30.01715224847847,6.87698451262508,51.83176285787865
 1.3577667906063815,2.093902387359201,3.153270388909688,14.105558567768025,1.0,0.0,0.11665298896826966,30.836331305538906,6.683253707183359,52.36603421972692
 1.3735735956443569,2.1092254627773594,3.1571509101682302,14.211199456136796,1.0,0.0,0.11327415655110548,31.664070999062076,6.489673908260599,52.891877191300985
 1.3893826322052742,2.1245437273072887,3.1610594148408047,14.31379494822092,1.0,0.0,0.10989804455974411,32.500240619354905,6.296250896020273,53.40922602950197
 1.4051938987029349,2.139857337422008,3.164995084226617,14.413346649074033,1.0,0.0,0.10652474140654067,33.34470812554115,6.102989627239481,53.918016476214
 1.4210073891945079,2.1551664495945357,3.168957099624874,14.50985621751455,1.0,0.0,0.10315432142714442,34.19734016641224,5.909894259850771,54.41818572509356
 1.4368230935147597,2.170471220297891,3.1729446423347825,14.603325357692304,1.0,0.0,0.09978684562110664,35.05800210148487,5.716968180032001,54.90967238899452
 1.4526409974101688,2.1857718060050924,3.176956893655549,14.693755810937162,1.0,0.0,0.0964223616969549,35.926558022262384,5.52421402970843,55.39241646803184
 1.4684610826729165,2.201068363189158,3.18099303488638,14.781149347896818,1.0,0.0,0.09306090498014509,36.80287077369628,5.331633731474228,55.86635931834148
 1.4842833272747422,2.2163610483231078,3.185052247326482,14.865507760923547,1.0,0.0,0.08970249845501466,37.68680197584456,5.139228516699177,56.33144362153224
 1.5001077055006584,2.2316500178799603,3.1891337122750625,14.946832856761208,1.0,0.0,0.08634715357319542,38.57821204572356,4.946998949948276,56.78761335486391
 1.515934188082518,2.2469354283327334,3.1932366110313266,15.025126449475042,1.0,0.0,0.08299487052491474,39.476960219349685,4.754944956797147,57.23481376214683
 1.5317627423324343,2.262217436154447,3.1973601248944816,15.100390353679071,1.0,0.0,0.0796456386076537,40.382904573967686,4.563065848454178,57.67299132544734
 1.5475933322760398,2.277496197818119,3.201503435163734,15.17262637801162,1.0,0.0,0.07629943708873053,41.29590205046196,4.371360348174692,58.10209373750879
 1.5634259187855915,2.2927718697967685,3.205665723138291,15.24183631888852,1.0,0.0,0.07295623499411129,42.21580847594715,4.17982661686017,58.52206987502639
 1.579260459712912,2.308044608563414,3.2098461701173577,15.308021954522298,1.0,0.0,0.06961599217703832,43.14247858653477,3.988462278832671,58.93286977268513
 1.5950969100221735,2.3233145705910747,3.2140439574001425,15.371185039211394,1.0,0.0,0.06627865916285705,44.07576605027207,3.7972644456684934,59.334444598041706
 1.6109352219225168,2.33858191235277,3.2182582662858503,15.431327297869975,1.0,0.0,0.06294417853797689,45.0155234902495,3.6062297444510514,59.72674662725081
 1.6267753450005105,2.3538467903215166,3.222488278073689,15.4884504208696,1.0,0.0,0.059612484267086686,45.961602507873295,3.4153543379761886,60.109729221589156
 1.6426172263524554,2.3691093609703353,3.2267331740628644,15.542556059066673,1.0,0.0,0.05628350279925904,46.91385370629925,3.224633955162537,60.48334680492321
 1.6584608107165248,2.3843697807722437,3.2309921355525835,15.593645819178532,1.0,0.0,0.05295715318823249,47.87212671402432,3.0340639103521507,60.84755484194922
 1.6743060406047587,2.399628206200261,3.235264343842053,15.641721259333655,1.0,0.0,0.049633347875963914,48.83627020863192,2.8436391312262392,61.20230981739534
 1.6901528564349013,2.4148847937274063,3.2395489802304787,15.686783884933583,1.0,0.0,0.046311992965957,49.806131940687514,2.653354182199929,61.54756921606671
 1.7060011966620978,2.4301396998266975,3.2438452260170676,15.728835144756344,1.0,0.0,0.04299298836121555,50.781558757780665,2.4632032873814733,61.88329150378619
 1.7218509979104482,2.445393080971154,3.2481522625010264,15.767876427295622,1.0,0.0,0.03967622821581219,51.7623966287094,2.273180355887758,62.20943610927792
 1.7377021951044256,2.4606450936337945,3.2524692709815617,15.803909057374275,1.0,0.0,0.036361602092133495,52.74849066780371,2.0832790048939076,62.52596340692449
 1.7535547216001652,2.4758958942876372,3.2567954327578796,15.836934292997373,1.0,0.0,0.03304899415681695,53.739685159383626,1.8934925836965104,62.83283470046291
 1.7694085093166327,2.4911456394057017,3.2611299291291878,15.866953322462004,1.0,0.0,0.02973828498084974,54.73582358234866,1.7038141960875037,63.13001220761901
 1.7852634888666725,2.5063944854610067,3.2654719413946918,15.89396726169804,1.0,0.0,0.026429350845691296,55.73674863489422,1.5142367256998852,63.41745904565803
 1.8011195896879497,2.52164258892657,3.2698206508535983,15.917977151888017,1.0,0.0,0.023122064085554152,56.74230225935139,1.3247528570600389,63.69513921788249
 1.816976740173794,2.5368901062754117,3.2741752388051144,15.93898395729897,1.0,0.0,0.0198162953242475,57.75232566714615,1.135355099891731,63.963017601094904
 1.8328348678039437,2.55213719398055,3.2785348865484463,15.956988563378594,1.0,0.0,0.016511910565587307,58.76665936387383,0.9460358121724879,64.22105993400217
 1.8486938992752093,2.5673840085150026,3.2828987753828005,15.971991775096784,1.0,0.0,0.0132087741554059,59.785143174485206,0.7567872221943921,64.46923280654777
 1.864553760632065,2.5826307063517904,3.287266086607384,15.983994315517426,1.0,0.0,0.00990675024039993,60.807616268579906,0.5676014521747829,64.70750365031718
 1.8804143773971596,2.59787744396393,3.291636001521403,15.99299682462568,1.0,0.0,0.006605698524451544,61.83391718580354,0.3784705407381705,64.93584072975163
 1.896275674701786,2.613124377824442,3.296007701424064,15.998999858393374,1.0,0.0,0.0033054791913841104,62.863883861344,0.18938646541542736,65.15421313451158
 1.912137577416286,2.6283716644063437,3.300380367614574,16.002003888083234,1.0,0.0,0.000006459619475139147,63.89735365152343,0.00034116528309898294,65.36259077269959
 1.9280000102804264,2.643619460182655,3.30475318139214,16.002009299794633,1.0,0.0,-0.003293021623283481,64.93416335948166,-0.188673436593537,65.56094436513642
 1.943862898033734,2.6588679216263933,3.309125324055967,15.999016394247919,1.0,0.0,-0.006591584510557592,65.97414926094666,-0.3776654094349902,65.74924544060657
 1.9597261655458191,2.674117205210579,3.3134959769052625,15.993025386827991,1.0,0.0,-0.009889877467374034,67.01714713008874,-0.5666427943521138,65.9274663321273
 1.9755897379466765,2.68936746740823,3.3178643212392336,15.984036407834362,1.0,0.0,-0.01318804065129675,68.06299226545353,-0.7556135802559579,66.09558017420134
 1.9914535407569902,2.7046188646923652,3.322229538357086,15.972049502996388,1.0,0.0,-0.01648621125399832,69.11151951597034,-0.9445856814398442,66.2535609010944
 2.007317500018442,2.719871553536003,3.326590809558027,15.957064634227073,1.0,0.0,-0.019784526660185223,70.1625633070314,-1.133566916120776,66.40138324613442
 2.023181542424033,2.735125690412163,3.3309473161412626,15.93908168060016,1.0,0.0,-0.023083121115209937,71.21595766663799,-1.322564981848382,66.53902274204101
 2.039045595448432,2.750381431793863,3.3352982394060002,15.918100439599904,1.0,0.0,-0.026382126852874162,72.27153625160943,-1.5115874362529083,66.66645572225468
 2.0549095874783547,2.7656389341541225,3.3396427606514454,15.894120628558657,1.0,0.0,-0.02968167340246389,73.32913237385047,-1.7006416698842763,66.78365932335434
 2.0707734479429822,2.7808983539659597,3.343980061176805,15.86714188640728,1.0,0.0,-0.03298188656029763,74.38857902667338,-1.8897348879297182,66.89061148845843
 2.086637107444434,2.796159847702394,3.348309322281286,15.83716377559715,1.0,0.0,-0.03628288934684668,75.44970891117018,-2.078874084570451,66.98729097174056
 2.10250049788829,2.8114235718364435,3.3526297252640944,15.804185784309993,1.0,0.0,-0.03958480027742654,76.51235446263111,-2.2680660210075145,67.07367734392724
 2.1183635526141873,2.8266896828411276,3.356940451424437,15.768207328896803,1.0,0.0,-0.042887733311393755,77.57634787700499,-2.457317203004333,67.1497509989289
 2.134226206526478,2.841958337189465,3.361240682061521,15.729227756552827,1.0,0.0,-0.046191798037752134,78.6415211373975,-2.6466338571187937,67.2154931614848
 2.150088396224975,2.8572296913544735,3.3655295984745526,15.687246348248744,1.0,0.0,-0.0494970983002428,79.70770604060299,-2.836021908097309,67.27088589588891
 2.1659500601357777,2.872503901809173,3.369806381962738,15.642262321898833,1.0,0.0,-0.05280373284236158,80.77473422366555,-3.025486954939053,67.31591211584366
 2.181811138642191,2.887781125026582,3.374070213825284,15.594274835786415,1.0,0.0,-0.05611179416452047,81.84243719046574,-3.2150342485801526,67.3505555953188
 2.1976715742157378,2.9030615174797187,3.378320275361397,15.543282992220062,1.0,0.0,-0.059421367927587086,82.9106463383279,-3.4046686674938487,67.37480098057023
 2.2135313115472774,2.9183452356416026,3.382555747870284,15.489285841452686,1.0,0.0,-0.06273253369930841,83.9791929846445,-3.594394694850979,67.38863380321132
 2.2293902976782247,2.9336324359852517,3.3867758126511514,15.432282385837894,1.0,0.0,-0.06604536330654466,85.04790839351311,-3.784216394048686,67.39204049440072
 2.2452484821318826,2.948923274983686,3.3909796510032058,15.372271584248514,1.0,0.0,-0.06935992090285742,86.1166238023817,-3.9741373853449367,67.38500840016434
 2.261105817044881,2.964217909109923,3.3951664442256533,15.309252356738833,1.0,0.0,-0.07267626257670884,87.1851704486983,-4.164160821412322,67.36752579775751
